Hour,Month,Weekend,Holiday,Promotion,Reservations,Year,Day,DayOfYear,WeekOfYear,Lag_1_Day,Lag_7_Days,Rolling_7,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,Weather_Rainy,Weather_Sunny
22,1,0,0,0,85,2023,22,22,3,8.0,5.0,5.428571428571429,False,False,True,False,False,False,False,True
11,1,0,0,1,28,2023,23,23,4,10.0,3.0,6.285714285714286,True,False,False,False,False,False,False,False
12,1,0,0,1,28,2023,23,23,4,2.0,9.0,10.857142857142858,True,False,False,False,False,False,False,False
13,1,0,0,1,28,2023,23,23,4,8.0,19.0,14.571428571428571,True,False,False,False,False,False,False,False
14,1,0,0,1,28,2023,23,23,4,7.0,13.0,10.285714285714286,True,False,False,False,False,False,False,False
15,1,0,0,1,28,2023,23,23,4,9.0,0.0,3.5714285714285716,True,False,False,False,False,False,False,False
16,1,0,0,1,28,2023,23,23,4,0.0,0.0,2.4285714285714284,True,False,False,False,False,False,False,False
17,1,0,0,1,28,2023,23,23,4,10.0,5.0,8.142857142857142,True,False,False,False,False,False,False,False
18,1,0,0,1,28,2023,23,23,4,9.0,2.0,12.142857142857142,True,False,False,False,False,False,False,False
19,1,0,0,1,28,2023,23,23,4,8.0,7.0,17.428571428571427,True,False,False,False,False,False,False,False
20,1,0,0,1,28,2023,23,23,4,12.0,5.0,17.142857142857142,True,False,False,False,False,False,False,False
21,1,0,0,1,28,2023,23,23,4,7.0,2.0,7.428571428571429,True,False,False,False,False,False,False,False
22,1,0,0,1,28,2023,23,23,4,0.0,8.0,5.142857142857143,True,False,False,False,False,False,False,False
11,1,0,0,0,73,2023,24,24,4,6.0,6.0,5.571428571428571,False,False,False,False,True,False,False,True
12,1,0,0,0,73,2023,24,24,4,14.0,12.0,9.571428571428571,False,False,False,False,True,False,False,True
13,1,0,0,0,73,2023,24,24,4,16.0,17.0,13.714285714285714,False,False,False,False,True,False,False,True
14,1,0,0,0,73,2023,24,24,4,14.0,13.0,9.285714285714286,False,False,False,False,True,False,False,True
15,1,0,0,0,73,2023,24,24,4,0.0,0.0,4.714285714285714,False,False,False,False,True,False,False,True
16,1,0,0,0,73,2023,24,24,4,5.0,0.0,2.4285714285714284,False,False,False,False,True,False,False,True
17,1,0,0,0,73,2023,24,24,4,9.0,10.0,8.428571428571429,False,False,False,False,True,False,False,True
18,1,0,0,0,73,2023,24,24,4,14.0,14.0,11.0,False,False,False,False,True,False,False,True
19,1,0,0,0,73,2023,24,24,4,21.0,18.0,16.0,False,False,False,False,True,False,False,True
20,1,0,0,0,73,2023,24,24,4,16.0,29.0,14.142857142857142,False,False,False,False,True,False,False,True
21,1,0,0,0,73,2023,24,24,4,5.0,11.0,8.0,False,False,False,False,True,False,False,True
22,1,0,0,0,73,2023,24,24,4,6.0,8.0,4.285714285714286,False,False,False,False,True,False,False,True
11,1,0,0,0,54,2023,25,25,4,1.0,5.0,5.857142857142857,False,False,False,False,False,True,False,True
12,1,0,0,0,54,2023,25,25,4,3.0,11.0,9.428571428571429,False,False,False,False,False,True,False,True
13,1,0,0,0,54,2023,25,25,4,11.0,9.0,14.571428571428571,False,False,False,False,False,True,False,True
14,1,0,0,0,54,2023,25,25,4,6.0,2.0,10.428571428571429,False,False,False,False,False,True,False,True
15,1,0,0,0,54,2023,25,25,4,8.0,5.0,4.0,False,False,False,False,False,True,False,True
16,1,0,0,0,54,2023,25,25,4,0.0,0.0,2.5714285714285716,False,False,False,False,False,True,False,True
17,1,0,0,0,54,2023,25,25,4,12.0,7.0,8.714285714285714,False,False,False,False,False,True,False,True
18,1,0,0,0,54,2023,25,25,4,6.0,9.0,11.428571428571429,False,False,False,False,False,True,False,True
19,1,0,0,0,54,2023,25,25,4,8.0,8.0,16.714285714285715,False,False,False,False,False,True,False,True
20,1,0,0,0,54,2023,25,25,4,8.0,16.0,13.714285714285714,False,False,False,False,False,True,False,True
21,1,0,0,0,54,2023,25,25,4,15.0,7.0,8.857142857142858,False,False,False,False,False,True,False,True
22,1,0,0,0,54,2023,25,25,4,2.0,4.0,3.7142857142857144,False,False,False,False,False,True,False,True
11,1,0,0,0,58,2023,26,26,4,7.0,0.0,6.571428571428571,False,False,False,True,False,False,True,False
12,1,0,0,0,58,2023,26,26,4,10.0,10.0,8.0,False,False,False,True,False,False,True,False
13,1,0,0,0,58,2023,26,26,4,15.0,9.0,13.571428571428571,False,False,False,True,False,False,True,False
14,1,0,0,0,58,2023,26,26,4,10.0,11.0,9.857142857142858,False,False,False,True,False,False,True,False
15,1,0,0,0,58,2023,26,26,4,0.0,3.0,4.142857142857143,False,False,False,True,False,False,True,False
16,1,0,0,0,58,2023,26,26,4,1.0,6.0,1.7142857142857142,False,False,False,True,False,False,True,False
17,1,0,0,0,58,2023,26,26,4,9.0,5.0,8.0,False,False,False,True,False,False,True,False
18,1,0,0,0,58,2023,26,26,4,12.0,12.0,10.428571428571429,False,False,False,True,False,False,True,False
19,1,0,0,0,58,2023,26,26,4,13.0,20.0,14.571428571428571,False,False,False,True,False,False,True,False
20,1,0,0,0,58,2023,26,26,4,13.0,10.0,13.0,False,False,False,True,False,False,True,False
21,1,0,0,0,58,2023,26,26,4,13.0,7.0,8.142857142857142,False,False,False,True,False,False,True,False
22,1,0,0,0,58,2023,26,26,4,0.0,1.0,4.285714285714286,False,False,False,True,False,False,True,False
11,1,1,0,0,82,2023,27,27,4,5.0,4.0,6.571428571428571,False,False,False,False,False,False,True,False
12,1,1,0,0,82,2023,27,27,4,0.0,16.0,8.285714285714286,False,False,False,False,False,False,True,False
13,1,1,0,0,82,2023,27,27,4,2.0,24.0,11.428571428571429,False,False,False,False,False,False,True,False
14,1,1,0,0,82,2023,27,27,4,7.0,18.0,8.428571428571429,False,False,False,False,False,False,True,False
15,1,1,0,0,82,2023,27,27,4,4.0,3.0,4.428571428571429,False,False,False,False,False,False,True,False
16,1,1,0,0,82,2023,27,27,4,0.0,5.0,1.0,False,False,False,False,False,False,True,False
17,1,1,0,0,82,2023,27,27,4,0.0,11.0,6.714285714285714,False,False,False,False,False,False,True,False
18,1,1,0,0,82,2023,27,27,4,5.0,17.0,9.857142857142858,False,False,False,False,False,False,True,False
19,1,1,0,0,82,2023,27,27,4,5.0,33.0,13.142857142857142,False,False,False,False,False,False,True,False
20,1,1,0,0,82,2023,27,27,4,5.0,25.0,11.571428571428571,False,False,False,False,False,False,True,False
21,1,1,0,0,82,2023,27,27,4,2.0,9.0,8.142857142857142,False,False,False,False,False,False,True,False
22,1,1,0,0,82,2023,27,27,4,5.0,9.0,3.5714285714285716,False,False,False,False,False,False,True,False
11,1,1,0,0,81,2023,28,28,4,4.0,13.0,5.428571428571429,False,True,False,False,False,False,True,False
12,1,1,0,0,81,2023,28,28,4,18.0,11.0,7.714285714285714,False,True,False,False,False,False,True,False
13,1,1,0,0,81,2023,28,28,4,9.0,19.0,10.142857142857142,False,True,False,False,False,False,True,False
14,1,1,0,0,81,2023,28,28,4,8.0,7.0,8.571428571428571,False,True,False,False,False,False,True,False
15,1,1,0,0,81,2023,28,28,4,5.0,5.0,3.7142857142857144,False,True,False,False,False,False,True,False
16,1,1,0,0,81,2023,28,28,4,0.0,1.0,0.8571428571428571,False,True,False,False,False,False,True,False
17,1,1,0,0,81,2023,28,28,4,2.0,5.0,6.571428571428571,False,True,False,False,False,False,True,False
18,1,1,0,0,81,2023,28,28,4,13.0,10.0,9.857142857142858,False,True,False,False,False,False,True,False
19,1,1,0,0,81,2023,28,28,4,23.0,14.0,13.428571428571429,False,True,False,False,False,False,True,False
20,1,1,0,0,81,2023,28,28,4,15.0,12.0,12.428571428571429,False,True,False,False,False,False,True,False
21,1,1,0,0,81,2023,28,28,4,9.0,6.0,8.857142857142858,False,True,False,False,False,False,True,False
22,1,1,0,0,81,2023,28,28,4,4.0,8.0,2.7142857142857144,False,True,False,False,False,False,True,False
11,1,0,0,0,89,2023,29,29,4,5.0,10.0,4.0,False,False,True,False,False,False,False,True
12,1,0,0,0,89,2023,29,29,4,7.0,2.0,8.285714285714286,False,False,True,False,False,False,False,True
13,1,0,0,0,89,2023,29,29,4,10.0,8.0,11.142857142857142,False,False,True,False,False,False,False,True
14,1,0,0,0,89,2023,29,29,4,8.0,7.0,7.571428571428571,False,False,True,False,False,False,False,True
15,1,0,0,0,89,2023,29,29,4,0.0,9.0,3.4285714285714284,False,False,True,False,False,False,False,True
16,1,0,0,0,89,2023,29,29,4,0.0,0.0,1.7142857142857142,False,False,True,False,False,False,False,True
17,1,0,0,0,89,2023,29,29,4,4.0,10.0,6.285714285714286,False,False,True,False,False,False,False,True
18,1,0,0,0,89,2023,29,29,4,10.0,9.0,10.142857142857142,False,False,True,False,False,False,False,True
19,1,0,0,0,89,2023,29,29,4,16.0,8.0,13.285714285714286,False,False,True,False,False,False,False,True
20,1,0,0,0,89,2023,29,29,4,18.0,12.0,12.714285714285714,False,False,True,False,False,False,False,True
21,1,0,0,0,89,2023,29,29,4,11.0,7.0,8.428571428571429,False,False,True,False,False,False,False,True
22,1,0,0,0,89,2023,29,29,4,2.0,0.0,2.7142857142857144,False,False,True,False,False,False,False,True
11,1,0,0,0,44,2023,30,30,5,0.0,6.0,3.7142857142857144,True,False,False,False,False,False,False,True
12,1,0,0,0,44,2023,30,30,5,6.0,14.0,7.428571428571429,True,False,False,False,False,False,False,True
13,1,0,0,0,44,2023,30,30,5,15.0,16.0,10.285714285714286,True,False,False,False,False,False,False,True
14,1,0,0,0,44,2023,30,30,5,0.0,14.0,6.0,True,False,False,False,False,False,False,True
15,1,0,0,0,44,2023,30,30,5,7.0,0.0,4.0,True,False,False,False,False,False,False,True
16,1,0,0,0,44,2023,30,30,5,6.0,5.0,1.5714285714285714,True,False,False,False,False,False,False,True
17,1,0,0,0,44,2023,30,30,5,8.0,9.0,6.571428571428571,True,False,False,False,False,False,False,True
18,1,0,0,0,44,2023,30,30,5,11.0,14.0,9.857142857142858,True,False,False,False,False,False,False,True
19,1,0,0,0,44,2023,30,30,5,7.0,21.0,13.142857142857142,True,False,False,False,False,False,False,True
20,1,0,0,0,44,2023,30,30,5,14.0,16.0,11.428571428571429,True,False,False,False,False,False,False,True
21,1,0,0,0,44,2023,30,30,5,4.0,5.0,9.142857142857142,True,False,False,False,False,False,False,True
22,1,0,0,0,44,2023,30,30,5,0.0,6.0,2.2857142857142856,True,False,False,False,False,False,False,True
11,1,0,0,0,69,2023,31,31,5,4.0,1.0,3.857142857142857,False,False,False,False,True,False,True,False
12,1,0,0,0,69,2023,31,31,5,8.0,3.0,8.285714285714286,False,False,False,False,True,False,True,False
13,1,0,0,0,69,2023,31,31,5,10.0,11.0,8.857142857142858,False,False,False,False,True,False,True,False
14,1,0,0,0,69,2023,31,31,5,3.0,6.0,6.285714285714286,False,False,False,False,True,False,True,False
15,1,0,0,0,69,2023,31,31,5,4.0,8.0,3.142857142857143,False,False,False,False,True,False,True,False
16,1,0,0,0,69,2023,31,31,5,4.0,0.0,1.5714285714285714,False,False,False,False,True,False,True,False
17,1,0,0,0,69,2023,31,31,5,11.0,12.0,6.0,False,False,False,False,True,False,True,False
18,1,0,0,0,69,2023,31,31,5,12.0,6.0,9.0,False,False,False,False,True,False,True,False
19,1,0,0,0,69,2023,31,31,5,20.0,8.0,12.142857142857142,False,False,False,False,True,False,True,False
20,1,0,0,0,69,2023,31,31,5,7.0,8.0,11.571428571428571,False,False,False,False,True,False,True,False
21,1,0,0,0,69,2023,31,31,5,10.0,15.0,8.0,False,False,False,False,True,False,True,False
22,1,0,0,0,69,2023,31,31,5,3.0,2.0,2.7142857142857144,False,False,False,False,True,False,True,False
11,2,0,0,0,25,2023,1,32,5,2.0,7.0,2.857142857142857,False,False,False,False,False,True,False,True
12,2,0,0,0,25,2023,1,32,5,9.0,10.0,9.142857142857142,False,False,False,False,False,True,False,True
13,2,0,0,0,25,2023,1,32,5,1.0,15.0,8.857142857142858,False,False,False,False,False,True,False,True
14,2,0,0,0,25,2023,1,32,5,8.0,10.0,5.714285714285714,False,False,False,False,False,True,False,True
15,2,0,0,0,25,2023,1,32,5,2.0,0.0,3.142857142857143,False,False,False,False,False,True,False,True
16,2,0,0,0,25,2023,1,32,5,0.0,1.0,2.7142857142857144,False,False,False,False,False,True,False,True
17,2,0,0,0,25,2023,1,32,5,8.0,9.0,5.428571428571429,False,False,False,False,False,True,False,True
18,2,0,0,0,25,2023,1,32,5,0.0,12.0,9.285714285714286,False,False,False,False,False,True,False,True
19,2,0,0,0,25,2023,1,32,5,1.0,13.0,11.142857142857142,False,False,False,False,False,True,False,True
20,2,0,0,0,25,2023,1,32,5,9.0,13.0,11.0,False,False,False,False,False,True,False,True
21,2,0,0,0,25,2023,1,32,5,7.0,13.0,7.285714285714286,False,False,False,False,False,True,False,True
22,2,0,0,0,25,2023,1,32,5,5.0,0.0,3.142857142857143,False,False,False,False,False,True,False,True
11,2,0,0,0,68,2023,2,33,5,0.0,5.0,3.142857142857143,False,False,False,True,False,False,False,True
12,2,0,0,0,68,2023,2,33,5,16.0,0.0,10.714285714285714,False,False,False,True,False,False,False,True
13,2,0,0,0,68,2023,2,33,5,15.0,2.0,9.142857142857142,False,False,False,True,False,False,False,True
14,2,0,0,0,68,2023,2,33,5,6.0,7.0,5.285714285714286,False,False,False,True,False,False,False,True
15,2,0,0,0,68,2023,2,33,5,0.0,4.0,2.7142857142857144,False,False,False,True,False,False,False,True
16,2,0,0,0,68,2023,2,33,5,9.0,0.0,2.7142857142857144,False,False,False,True,False,False,False,True
17,2,0,0,0,68,2023,2,33,5,5.0,0.0,5.714285714285714,False,False,False,True,False,False,False,True
18,2,0,0,0,68,2023,2,33,5,14.0,5.0,9.428571428571429,False,False,False,True,False,False,False,True
19,2,0,0,0,68,2023,2,33,5,6.0,5.0,12.285714285714286,False,False,False,True,False,False,False,True
20,2,0,0,0,68,2023,2,33,5,9.0,5.0,12.0,False,False,False,True,False,False,False,True
21,2,0,0,0,68,2023,2,33,5,8.0,2.0,7.857142857142857,False,False,False,True,False,False,False,True
22,2,0,0,0,68,2023,2,33,5,3.0,5.0,2.5714285714285716,False,False,False,True,False,False,False,True
11,2,1,0,0,39,2023,3,34,5,7.0,4.0,4.0,False,False,False,False,False,False,False,True
12,2,1,0,0,39,2023,3,34,5,11.0,18.0,9.857142857142858,False,False,False,False,False,False,False,True
13,2,1,0,0,39,2023,3,34,5,4.0,9.0,11.142857142857142,False,False,False,False,False,False,False,True
14,2,1,0,0,39,2023,3,34,5,4.0,8.0,6.714285714285714,False,False,False,False,False,False,False,True
15,2,1,0,0,39,2023,3,34,5,1.0,5.0,2.7142857142857144,False,False,False,False,False,False,False,True
16,2,1,0,0,39,2023,3,34,5,0.0,0.0,3.857142857142857,False,False,False,False,False,False,False,True
17,2,1,0,0,39,2023,3,34,5,2.0,2.0,7.0,False,False,False,False,False,False,False,True
18,2,1,0,0,39,2023,3,34,5,6.0,13.0,10.285714285714286,False,False,False,False,False,False,False,True
19,2,1,0,0,39,2023,3,34,5,13.0,23.0,11.142857142857142,False,False,False,False,False,False,False,True
20,2,1,0,0,39,2023,3,34,5,12.0,15.0,12.571428571428571,False,False,False,False,False,False,False,True
21,2,1,0,0,39,2023,3,34,5,6.0,9.0,8.714285714285714,False,False,False,False,False,False,False,True
22,2,1,0,0,39,2023,3,34,5,1.0,4.0,2.0,False,False,False,False,False,False,False,True
11,2,1,0,1,84,2023,4,35,5,10.0,5.0,4.714285714285714,False,True,False,False,False,False,False,True
12,2,1,0,1,84,2023,4,35,5,12.0,7.0,10.857142857142858,False,True,False,False,False,False,False,True
13,2,1,0,1,84,2023,4,35,5,23.0,10.0,12.428571428571429,False,True,False,False,False,False,False,True
14,2,1,0,1,84,2023,4,35,5,18.0,8.0,6.142857142857143,False,True,False,False,False,False,False,True
15,2,1,0,1,84,2023,4,35,5,5.0,0.0,3.4285714285714284,False,True,False,False,False,False,False,True
16,2,1,0,1,84,2023,4,35,5,8.0,0.0,5.428571428571429,False,True,False,False,False,False,False,True
17,2,1,0,1,84,2023,4,35,5,11.0,4.0,8.428571428571429,False,True,False,False,False,False,False,True
18,2,1,0,1,84,2023,4,35,5,19.0,10.0,11.428571428571429,False,True,False,False,False,False,False,True
19,2,1,0,1,84,2023,4,35,5,15.0,16.0,12.0,False,True,False,False,False,False,False,True
20,2,1,0,1,84,2023,4,35,5,19.0,18.0,13.428571428571429,False,True,False,False,False,False,False,True
21,2,1,0,1,84,2023,4,35,5,15.0,11.0,8.714285714285714,False,True,False,False,False,False,False,True
22,2,1,0,1,84,2023,4,35,5,0.0,2.0,1.7142857142857142,False,True,False,False,False,False,False,True
11,2,0,0,0,32,2023,5,36,5,10.0,0.0,4.714285714285714,False,False,True,False,False,False,True,False
12,2,0,0,0,32,2023,5,36,5,14.0,6.0,11.285714285714286,False,False,True,False,False,False,True,False
13,2,0,0,0,32,2023,5,36,5,19.0,15.0,11.285714285714286,False,False,True,False,False,False,True,False
14,2,0,0,0,32,2023,5,36,5,4.0,0.0,6.142857142857143,False,False,True,False,False,False,True,False
15,2,0,0,0,32,2023,5,36,5,5.0,7.0,2.857142857142857,False,False,True,False,False,False,True,False
16,2,0,0,0,32,2023,5,36,5,11.0,6.0,4.571428571428571,False,False,True,False,False,False,True,False
17,2,0,0,0,32,2023,5,36,5,14.0,8.0,9.0,False,False,True,False,False,False,True,False
18,2,0,0,0,32,2023,5,36,5,18.0,11.0,9.857142857142858,False,False,True,False,False,False,True,False
19,2,0,0,0,32,2023,5,36,5,22.0,7.0,12.857142857142858,False,False,True,False,False,False,True,False
20,2,0,0,0,32,2023,5,36,5,24.0,14.0,11.857142857142858,False,False,True,False,False,False,True,False
21,2,0,0,0,32,2023,5,36,5,11.0,4.0,9.0,False,False,True,False,False,False,True,False
22,2,0,0,0,32,2023,5,36,5,0.0,0.0,1.7142857142857142,False,False,True,False,False,False,True,False
11,2,0,0,0,87,2023,6,37,6,0.0,4.0,4.428571428571429,True,False,False,False,False,False,True,False
12,2,0,0,0,87,2023,6,37,6,9.0,8.0,11.428571428571429,True,False,False,False,False,False,True,False
13,2,0,0,0,87,2023,6,37,6,7.0,10.0,10.714285714285714,True,False,False,False,False,False,True,False
14,2,0,0,0,87,2023,6,37,6,0.0,3.0,6.428571428571429,True,False,False,False,False,False,True,False
15,2,0,0,0,87,2023,6,37,6,3.0,4.0,2.857142857142857,True,False,False,False,False,False,True,False
16,2,0,0,0,87,2023,6,37,6,0.0,4.0,4.0,True,False,False,False,False,False,True,False
17,2,0,0,0,87,2023,6,37,6,12.0,11.0,7.428571428571429,True,False,False,False,False,False,True,False
18,2,0,0,0,87,2023,6,37,6,0.0,12.0,8.142857142857142,True,False,False,False,False,False,True,False
19,2,0,0,0,87,2023,6,37,6,13.0,20.0,11.0,True,False,False,False,False,False,True,False
20,2,0,0,0,87,2023,6,37,6,3.0,7.0,11.571428571428571,True,False,False,False,False,False,True,False
21,2,0,0,0,87,2023,6,37,6,6.0,10.0,7.571428571428571,True,False,False,False,False,False,True,False
22,2,0,0,0,87,2023,6,37,6,0.0,3.0,1.7142857142857142,True,False,False,False,False,False,True,False
11,2,0,0,1,38,2023,7,38,6,2.0,2.0,4.714285714285714,False,False,False,False,True,False,True,False
12,2,0,0,1,38,2023,7,38,6,9.0,9.0,10.142857142857142,False,False,False,False,True,False,True,False
13,2,0,0,1,38,2023,7,38,6,6.0,1.0,11.857142857142858,False,False,False,False,True,False,True,False
14,2,0,0,1,38,2023,7,38,6,5.0,8.0,6.285714285714286,False,False,False,False,True,False,True,False
15,2,0,0,1,38,2023,7,38,6,4.0,2.0,3.4285714285714284,False,False,False,False,True,False,True,False
16,2,0,0,1,38,2023,7,38,6,0.0,0.0,5.0,False,False,False,False,True,False,True,False
17,2,0,0,1,38,2023,7,38,6,0.0,8.0,7.571428571428571,False,False,False,False,True,False,True,False
18,2,0,0,1,38,2023,7,38,6,0.0,0.0,9.0,False,False,False,False,True,False,True,False
19,2,0,0,1,38,2023,7,38,6,7.0,1.0,12.142857142857142,False,False,False,False,True,False,True,False
20,2,0,0,1,38,2023,7,38,6,5.0,9.0,12.142857142857142,False,False,False,False,True,False,True,False
21,2,0,0,1,38,2023,7,38,6,0.0,7.0,7.142857142857143,False,False,False,False,True,False,True,False
22,2,0,0,1,38,2023,7,38,6,3.0,5.0,1.0,False,False,False,False,True,False,True,False
11,2,0,0,0,39,2023,8,39,6,4.0,0.0,4.714285714285714,False,False,False,False,False,True,False,True
12,2,0,0,0,39,2023,8,39,6,0.0,16.0,9.857142857142858,False,False,False,False,False,True,False,True
13,2,0,0,0,39,2023,8,39,6,9.0,15.0,12.142857142857142,False,False,False,False,False,True,False,True
14,2,0,0,0,39,2023,8,39,6,7.0,6.0,6.428571428571429,False,False,False,False,False,True,False,True
15,2,0,0,0,39,2023,8,39,6,6.0,0.0,4.285714285714286,False,False,False,False,False,True,False,True
16,2,0,0,0,39,2023,8,39,6,7.0,9.0,4.428571428571429,False,False,False,False,False,True,False,True
17,2,0,0,0,39,2023,8,39,6,9.0,5.0,9.428571428571429,False,False,False,False,False,True,False,True
